"coalition","slot","assignment"
"MC",61,"T1"
"MC",62,"T2"
"MC",63,"T3"
"MC",64,"control"
"MC",65,"T4"
"MC",66,"control"
"MC",67,"T3"
"MC",68,"T4"
"MC",69,"control2"
"MC",70,"T2"
"MC",71,"control"
"MC",72,"T4"
"MC",73,"T3"
"MC",74,"T3"
"MC",75,"T2"
"MC",76,"control2"
"MC",77,"T2"
"MC",78,"T4"
"MC",79,"control"
"MC",80,"T1"
"MC",81,"control"
"MC",82,"T4"
"MC",83,"T2"
"MC",84,"control2"
"MC",85,"T1"
"MC",86,"T2"
"MC",87,"T3"
"MC",88,"control"
"MC",89,"T4"
"MC",90,"T3"
"MC",91,"T4"
"MC",92,"T3"
"MC",93,"T2"
"MC",94,"T2"
"MC",95,"control2"
"MC",96,"control"
"MC",97,"T3"
"MC",98,"T1"
"MC",99,"T4"
"MC",100,"control"
"MC",101,"T4"
"MC",102,"control2"
"MC",103,"control"
"MC",104,"T2"
"MC",105,"T2"
"MC",106,"T3"
"MC",107,"T3"
"MC",108,"T4"
"MC",109,"control"
"MC",110,"T1"
"MC",111,"T3"
"MC",112,"T3"
"MC",113,"T2"
"MC",114,"T2"
"MC",115,"T4"
"MC",116,"control2"
"MC",117,"control"
"MC",118,"T4"
"MC",119,"control"
"MC",120,"T1"
"MC",121,"T1"
"MC",122,"T2"
"MC",123,"T2"
"MC",124,"T3"
"MC",125,"control2"
"MC",126,"T4"
"MC",127,"control"
"MC",128,"T3"
"MC",129,"control"
"MC",130,"T4"
"MC",131,"T2"
"MC",132,"T4"
"MC",133,"T2"
"MC",134,"T3"
"MC",135,"T3"
"MC",136,"T1"
"MC",137,"control"
"MC",138,"control2"
"MC",139,"control"
"MC",140,"T4"
"MC",141,"T2"
"MC",142,"T3"
"MC",143,"T2"
"MC",144,"control2"
"MC",145,"control"
"MC",146,"control"
"MC",147,"T4"
"MC",148,"T3"
"MC",149,"T4"
"MC",150,"T1"
"MC",151,"T4"
"MC",152,"control"
"MC",153,"T2"
"MC",154,"T4"
"MC",155,"T2"
"MC",156,"control2"
"MC",157,"T1"
"MC",158,"T3"
"MC",159,"T3"
"MC",160,"control"
"MC",161,"control"
"MC",162,"T2"
"MC",163,"control"
"MC",164,"T3"
"MC",165,"T3"
"MC",166,"T4"
"MC",167,"T2"
"MC",168,"T4"
"MC",169,"T1"
"MC",170,"control2"
"MC",171,"T3"
"MC",172,"T2"
"MC",173,"T4"
"MC",174,"T1"
"MC",175,"control2"
"MC",176,"control"
"MC",177,"T2"
"MC",178,"T3"
"MC",179,"T4"
"MC",180,"control"
"MC",181,"T1"
"MC",182,"T2"
"MC",183,"T3"
"MC",184,"control"
"MC",185,"T4"
"MC",186,"T2"
"MC",187,"control2"
"MC",188,"T4"
"MC",189,"T3"
"MC",190,"control"
"MC",191,"control"
"MC",192,"T2"
"MC",193,"T4"
"MC",194,"T2"
"MC",195,"T3"
"MC",196,"control2"
"MC",197,"T3"
"MC",198,"T1"
"MC",199,"control"
"MC",200,"T4"
"MC",201,"T4"
"MC",202,"T3"
"MC",203,"control2"
"MC",204,"control"
"MC",205,"T3"
"MC",206,"T2"
"MC",207,"control"
"MC",208,"T1"
"MC",209,"T4"
"MC",210,"T2"
"MC",211,"T3"
"MC",212,"T4"
"MC",213,"T4"
"MC",214,"T2"
"MC",215,"control"
"MC",216,"T3"
"MC",217,"control2"
"MC",218,"control"
"MC",219,"T1"
"MC",220,"T2"
"MC",221,"T3"
"MC",222,"T3"
"MC",223,"T2"
"MC",224,"T4"
"MC",225,"control"
"MC",226,"T1"
"MC",227,"T4"
"MC",228,"T2"
"MC",229,"control2"
"MC",230,"control"
"MC",231,"T3"
"MC",232,"T3"
"MC",233,"control"
"MC",234,"control2"
"MC",235,"T4"
"MC",236,"T2"
"MC",237,"T2"
"MC",238,"T4"
"MC",239,"control"
"MC",240,"T1"
"MC",241,"control"
"MC",242,"T4"
"MC",243,"T3"
"MC",244,"T4"
"MC",245,"T2"
"MC",246,"T2"
"MC",247,"control2"
"MC",248,"control"
"MC",249,"T1"
"MC",250,"T3"
"MC",251,"T4"
"MC",252,"control"
"MC",253,"control2"
"MC",254,"T3"
"MC",255,"control"
"MC",256,"T2"
"MC",257,"T4"
"MC",258,"T3"
"MC",259,"T1"
"MC",260,"T2"
"MC",261,"T1"
"MC",262,"control2"
"MC",263,"T2"
"MC",264,"control"
"MC",265,"T4"
"MC",266,"T4"
"MC",267,"T3"
"MC",268,"control"
"MC",269,"T3"
"MC",270,"T2"
"MC",271,"T3"
"MC",272,"T3"
"MC",273,"T4"
"MC",274,"T4"
"MC",275,"control"
"MC",276,"control2"
"MC",277,"T2"
"MC",278,"T1"
"MC",279,"control"
"MC",280,"T2"
"MC",281,"control2"
"MC",282,"control"
"MC",283,"control"
"MC",284,"T3"
"MC",285,"T3"
"MC",286,"T2"
"MC",287,"T4"
"MC",288,"T1"
"MC",289,"T4"
"MC",290,"T2"
"MC",291,"T4"
"MC",292,"T4"
"MC",293,"control"
"MC",294,"T3"
"MC",295,"T3"
"MC",296,"T2"
"MC",297,"T1"
"MC",298,"control2"
"MC",299,"T2"
"MC",300,"control"
"MC",301,"T1"
"MC",302,"T4"
"MC",303,"control"
"MC",304,"T3"
"MC",305,"T2"
"MC",306,"T4"
"MC",307,"control"
"MC",308,"T2"
"MC",309,"T3"
"MC",310,"control2"
"MC",311,"T1"
"MC",312,"control2"
"MC",313,"control"
"MC",314,"T4"
"MC",315,"control"
"MC",316,"T2"
"MC",317,"T3"
"MC",318,"T2"
"MC",319,"T3"
"MC",320,"T4"
"MC",321,"control"
"MC",322,"control2"
"MC",323,"T4"
"MC",324,"T3"
"MC",325,"T2"
"MC",326,"T1"
"MC",327,"T3"
"MC",328,"T2"
"MC",329,"control"
"MC",330,"T4"
"MC",331,"T2"
"MC",332,"T3"
"MC",333,"control"
"MC",334,"T2"
"MC",335,"T4"
"MC",336,"control2"
"MC",337,"T4"
"MC",338,"T3"
"MC",339,"control"
"MC",340,"T1"
"MC",341,"T4"
"MC",342,"T3"
"MC",343,"T2"
"MC",344,"control2"
"MC",345,"T3"
"MC",346,"T4"
"MC",347,"control"
"MC",348,"T2"
"MC",349,"control"
"MC",350,"T1"
"MC",351,"T1"
"MC",352,"T2"
"MC",353,"T3"
"MC",354,"control2"
"MC",355,"T3"
"MC",356,"control"
"MC",357,"T2"
"MC",358,"control"
"MC",359,"T4"
"MC",360,"T4"
"MC",361,"T3"
"MC",362,"control"
"MC",363,"T2"
"MC",364,"T4"
"MC",365,"control2"
"MC",366,"control"
"MC",367,"T4"
"MC",368,"T2"
"MC",369,"T1"
"MC",370,"T3"
"MC",371,"control2"
"MC",372,"T4"
"MC",373,"T3"
"MC",374,"T2"
"MC",375,"T1"
"MC",376,"T2"
"MC",377,"control"
"MC",378,"control"
"MC",379,"T3"
"MC",380,"T4"
"MC",381,"T3"
"MC",382,"T3"
"MC",383,"control2"
"MC",384,"T4"
"MC",385,"T2"
"MC",386,"T2"
"MC",387,"control"
"MC",388,"control"
"MC",389,"T4"
"MC",390,"T1"
"MC",391,"T4"
"MC",392,"control"
"MC",393,"T2"
"MC",394,"T1"
"MC",395,"T2"
"MC",396,"T4"
"MC",397,"T3"
"MC",398,"control"
"MC",399,"control2"
"MC",400,"T3"
"MC",401,"T3"
"MC",402,"control2"
"MC",403,"control"
"MC",404,"T4"
"MC",405,"T2"
"MC",406,"T4"
"MC",407,"T3"
"MC",408,"T2"
"MC",409,"T1"
"MC",410,"control"
"MC",411,"control"
"MC",412,"T1"
"MC",413,"T3"
"MC",414,"T2"
"MC",415,"control2"
"MC",416,"T3"
"MC",417,"T4"
"MC",418,"T2"
"MC",419,"control"
"MC",420,"T4"
"MC",421,"control"
"MC",422,"T3"
"MC",423,"T3"
"MC",424,"T2"
"MC",425,"T1"
"MC",426,"control"
"MC",427,"T4"
"MC",428,"T4"
"MC",429,"T2"
"MC",430,"control2"
"MC",431,"T4"
"MC",432,"control"
"MC",433,"T3"
"MC",434,"T1"
"MC",435,"T2"
"MC",436,"T2"
"MC",437,"control"
"MC",438,"control2"
"MC",439,"T4"
"MC",440,"T3"
"MC",441,"T2"
"MC",442,"T1"
"MC",443,"control"
"MC",444,"T3"
"MC",445,"T4"
"MC",446,"control2"
"MC",447,"T2"
"MC",448,"control"
"MC",449,"T3"
"MC",450,"T4"
"MC",451,"T1"
"MC",452,"T2"
"MC",453,"T3"
"MC",454,"control"
"MC",455,"T3"
"MC",456,"control"
"MC",457,"T4"
"MC",458,"T2"
"MC",459,"T4"
"MC",460,"control2"
"MC",461,"T1"
"MC",462,"control"
"MC",463,"T4"
"MC",464,"T2"
"MC",465,"control2"
"MC",466,"control"
"MC",467,"T3"
"MC",468,"T2"
"MC",469,"T4"
"MC",470,"T3"
"MC",471,"T2"
"MC",472,"T3"
"MC",473,"T4"
"MC",474,"T2"
"MC",475,"control"
"MC",476,"T1"
"MC",477,"control"
"MC",478,"T4"
"MC",479,"T3"
"MC",480,"control2"
"MC",481,"T3"
"MC",482,"T2"
"MC",483,"T3"
"MC",484,"control"
"MC",485,"control2"
"MC",486,"T4"
"MC",487,"T1"
"MC",488,"control"
"MC",489,"T4"
"MC",490,"T2"
"MC",491,"T1"
"MC",492,"control"
"MC",493,"T2"
"MC",494,"T4"
"MC",495,"T2"
"MC",496,"T3"
"MC",497,"control2"
"MC",498,"control"
"MC",499,"T3"
"MC",500,"T4"
"MC",501,"T3"
"MC",502,"T2"
"MC",503,"T1"
"MC",504,"T3"
"MC",505,"T2"
"MC",506,"T4"
"MC",507,"control"
"MC",508,"control2"
"MC",509,"control"
"MC",510,"T4"
"MC",511,"control2"
"MC",512,"control"
"MC",513,"T3"
"MC",514,"control"
"MC",515,"T2"
"MC",516,"T4"
"MC",517,"T4"
"MC",518,"T2"
"MC",519,"T1"
"MC",520,"T3"
"MC",521,"T1"
"MC",522,"T4"
"MC",523,"T2"
"MC",524,"T4"
"MC",525,"control"
"MC",526,"T3"
"MC",527,"control2"
"MC",528,"control"
"MC",529,"T2"
"MC",530,"T3"
"MC",531,"T3"
"MC",532,"control"
"MC",533,"T3"
"MC",534,"T1"
"MC",535,"T2"
"MC",536,"control2"
"MC",537,"control"
"MC",538,"T4"
"MC",539,"T2"
"MC",540,"T4"
"MC",541,"T1"
"MC",542,"control"
"MC",543,"T4"
"MC",544,"T2"
"MC",545,"control2"
"MC",546,"T2"
"MC",547,"control"
"MC",548,"T3"
"MC",549,"T3"
"MC",550,"T4"
"MC",551,"T4"
"MC",552,"control"
"MC",553,"T2"
"MC",554,"T1"
"MC",555,"T3"
"MC",556,"control"
"MC",557,"T3"
"MC",558,"control2"
"MC",559,"T4"
"MC",560,"T2"
"MC",561,"T4"
"MC",562,"T3"
"MC",563,"T3"
"MC",564,"T2"
"MC",565,"control2"
"MC",566,"control"
"MC",567,"T1"
"MC",568,"T4"
"MC",569,"T2"
"MC",570,"control"
"MC",571,"control"
"MC",572,"control2"
"MC",573,"T1"
"MC",574,"T3"
"MC",575,"T4"
"MC",576,"T3"
"MC",577,"T2"
"MC",578,"control"
"MC",579,"T4"
"MC",580,"T2"
"MC",581,"T4"
"MC",582,"control2"
"MC",583,"T2"
"MC",584,"control"
"MC",585,"control"
"MC",586,"T3"
"MC",587,"T2"
"MC",588,"T3"
"MC",589,"T1"
"MC",590,"T4"
"MC",591,"control"
"MC",592,"control2"
"MC",593,"control"
"MC",594,"T4"
"MC",595,"T3"
"MC",596,"T2"
"MC",597,"T1"
"MC",598,"T4"
"MC",599,"T2"
"MC",600,"T3"
"MC",601,"T2"
"MC",602,"control"
"MC",603,"T4"
"MC",604,"T4"
"MC",605,"T2"
"MC",606,"control2"
"MC",607,"T3"
"MC",608,"T1"
"MC",609,"T3"
"MC",610,"control"
"MC",611,"control"
"MC",612,"T1"
"MC",613,"T4"
"MC",614,"control2"
"MC",615,"T2"
"MC",616,"T3"
"MC",617,"control"
"MC",618,"T4"
"MC",619,"T2"
"MC",620,"T3"
"MC",621,"control"
"MC",622,"T4"
"MC",623,"T3"
"MC",624,"control"
"MC",625,"T2"
"MC",626,"T1"
"MC",627,"T2"
"MC",628,"T3"
"MC",629,"control2"
"MC",630,"T4"
"MC",631,"T3"
"MC",632,"T2"
"MC",633,"T3"
"MC",634,"control2"
"MC",635,"T2"
"MC",636,"control"
"MC",637,"T4"
"MC",638,"control"
"MC",639,"T4"
"MC",640,"T1"
"MC",641,"T2"
"MC",642,"T1"
"MC",643,"T2"
"MC",644,"control"
"MC",645,"T3"
"MC",646,"control2"
"MC",647,"T4"
"MC",648,"T4"
"MC",649,"T3"
"MC",650,"control"
"MC",651,"T3"
"MC",652,"control"
"MC",653,"T3"
"MC",654,"T4"
"MC",655,"control"
"MC",656,"T2"
"MC",657,"T1"
"MC",658,"T4"
"MC",659,"control2"
"MC",660,"T2"
"MC",661,"control"
"MC",662,"T2"
"MC",663,"control"
"MC",664,"T4"
"MC",665,"T2"
"MC",666,"T1"
"MC",667,"T4"
"MC",668,"T3"
"MC",669,"T3"
"MC",670,"control2"
"MC",671,"T3"
"MC",672,"T1"
"MC",673,"T2"
"MC",674,"T4"
"MC",675,"control"
"MC",676,"T4"
"MC",677,"control2"
"MC",678,"T2"
"MC",679,"T3"
"MC",680,"control"
"MC",681,"control2"
"MC",682,"T2"
"MC",683,"control"
"MC",684,"T3"
"MC",685,"T4"
"MC",686,"T2"
"MC",687,"T3"
"MC",688,"T4"
"MC",689,"T1"
"MC",690,"control"
"MC",691,"T3"
"MC",692,"T2"
"MC",693,"T1"
"MC",694,"control"
"MC",695,"T2"
"MC",696,"T4"
"MC",697,"T4"
"MC",698,"T3"
"MC",699,"control2"
"MC",700,"control"
"MC",701,"T4"
"MC",702,"control"
"MC",703,"T2"
"MC",704,"T3"
"MC",705,"control2"
"MC",706,"T1"
"MC",707,"T2"
"MC",708,"T3"
"MC",709,"T4"
"MC",710,"control"
"MC",711,"T2"
"MC",712,"T2"
"MC",713,"T4"
"MC",714,"T4"
"MC",715,"control2"
"MC",716,"T1"
"MC",717,"T3"
"MC",718,"T3"
"MC",719,"control"
"MC",720,"control"
"MC",721,"T3"
"MC",722,"control"
"MC",723,"T2"
"MC",724,"T2"
"MC",725,"control2"
"MC",726,"T4"
"MC",727,"T1"
"MC",728,"T4"
"MC",729,"T3"
"MC",730,"control"
"MC",731,"T3"
"MC",732,"T4"
"MC",733,"T4"
"MC",734,"T3"
"MC",735,"T2"
"MC",736,"T2"
"MC",737,"control"
"MC",738,"control"
"MC",739,"T1"
"MC",740,"control2"
"MC",741,"control"
"MC",742,"T4"
"MC",743,"T2"
"MC",744,"T4"
"MC",745,"T2"
"MC",746,"T1"
"MC",747,"T3"
"MC",748,"control"
"MC",749,"T3"
"MC",750,"control2"
"MC",751,"T2"
"MC",752,"T4"
"MC",753,"T1"
"MC",754,"control"
"MC",755,"control2"
"MC",756,"T3"
"MC",757,"control"
"MC",758,"T4"
"MC",759,"T2"
"MC",760,"T3"
"MC",761,"control"
"MC",762,"T4"
"MC",763,"T1"
"MC",764,"T2"
"MC",765,"T3"
"MC",766,"T4"
"MC",767,"control"
"MC",768,"T3"
"MC",769,"control2"
"MC",770,"T2"
"MC",771,"T2"
"MC",772,"T2"
"MC",773,"control2"
"MC",774,"T4"
"MC",775,"control"
"MC",776,"control"
"MC",777,"T3"
"MC",778,"T4"
"MC",779,"T1"
"MC",780,"T3"
"MC",781,"T4"
"MC",782,"control"
"MC",783,"T2"
"MC",784,"T1"
"MC",785,"T4"
"MC",786,"T2"
"MC",787,"T3"
"MC",788,"control2"
"MC",789,"control"
"MC",790,"T3"
"MC",791,"T3"
"MC",792,"control"
"MC",793,"T3"
"MC",794,"T2"
"MC",795,"T2"
"MC",796,"T1"
"MC",797,"T4"
"MC",798,"control2"
"MC",799,"T4"
"MC",800,"control"
"MC",801,"control2"
"MC",802,"T4"
"MC",803,"T3"
"MC",804,"T4"
"MC",805,"T2"
"MC",806,"T2"
"MC",807,"T3"
"MC",808,"control"
"MC",809,"T1"
"MC",810,"control"
"MC",811,"T2"
"MC",812,"control"
"MC",813,"T2"
"MC",814,"control"
"MC",815,"control2"
"MC",816,"T4"
"MC",817,"T1"
"MC",818,"T4"
"MC",819,"T3"
"MC",820,"T3"
"MC",821,"control2"
"MC",822,"T4"
"MC",823,"T4"
"MC",824,"T2"
"MC",825,"T3"
"MC",826,"T2"
"MC",827,"control"
"MC",828,"T1"
"MC",829,"T3"
"MC",830,"control"
"MC",831,"T4"
"MC",832,"control2"
"MC",833,"T3"
"MC",834,"T1"
"MC",835,"T2"
"MC",836,"T4"
"MC",837,"control"
"MC",838,"T3"
"MC",839,"T2"
"MC",840,"control"
"MC",841,"T2"
"MC",842,"T2"
"MC",843,"T4"
"MC",844,"T1"
"MC",845,"control"
"MC",846,"control"
"MC",847,"T3"
"MC",848,"T4"
"MC",849,"control2"
"MC",850,"T3"
"MC",851,"T4"
"MC",852,"control"
"MC",853,"control"
"MC",854,"T2"
"MC",855,"T2"
"MC",856,"T4"
"MC",857,"control2"
"MC",858,"T1"
"MC",859,"T3"
"MC",860,"T3"
"MC",861,"T4"
"MC",862,"control"
"MC",863,"T2"
"MC",864,"T1"
"MC",865,"control2"
"MC",866,"control"
"MC",867,"T4"
"MC",868,"T3"
"MC",869,"T3"
"MC",870,"T2"
"MC",871,"T2"
"MC",872,"control"
"MC",873,"T2"
"MC",874,"T3"
"MC",875,"T1"
"MC",876,"T4"
"MC",877,"control2"
"MC",878,"T3"
"MC",879,"control"
"MC",880,"T4"
"MC",881,"control"
"MC",882,"T2"
"MC",883,"T4"
"MC",884,"T3"
"MC",885,"T4"
"MC",886,"control"
"MC",887,"T3"
"MC",888,"T1"
"MC",889,"T2"
"MC",890,"control2"
"MC",891,"control"
"MC",892,"T3"
"MC",893,"control"
"MC",894,"T2"
"MC",895,"T2"
"MC",896,"T3"
"MC",897,"T4"
"MC",898,"T1"
"MC",899,"T4"
"MC",900,"control2"
"MC",901,"T4"
"MC",902,"T4"
"MC",903,"control"
"MC",904,"T2"
"MC",905,"T1"
"MC",906,"control"
"MC",907,"control2"
"MC",908,"T2"
"MC",909,"T3"
"MC",910,"T3"
"MC",911,"T2"
"MC",912,"T3"
"MC",913,"T3"
"MC",914,"control2"
"MC",915,"T4"
"MC",916,"T2"
"MC",917,"T1"
"MC",918,"control"
"MC",919,"T4"
"MC",920,"control"
"MC",921,"T2"
"MC",922,"T1"
"MC",923,"control2"
"MC",924,"T2"
"MC",925,"T4"
"MC",926,"control"
"MC",927,"T4"
"MC",928,"T3"
"MC",929,"T3"
"MC",930,"control"
"MC",931,"control"
"MC",932,"T3"
"MC",933,"T2"
"MC",934,"control2"
"MC",935,"T4"
"MC",936,"T1"
"MC",937,"T3"
"MC",938,"T4"
"MC",939,"T2"
"MC",940,"control"
"MC",941,"T1"
"MC",942,"T3"
"MC",943,"control"
"MC",944,"T4"
"MC",945,"control"
"MC",946,"T2"
"MC",947,"T4"
"MC",948,"control2"
"MC",949,"T3"
"MC",950,"T2"
"MC",951,"T3"
"MC",952,"T1"
"MC",953,"control"
"MC",954,"T3"
"MC",955,"control"
"MC",956,"T2"
"MC",957,"T4"
"MC",958,"T4"
"MC",959,"T2"
"MC",960,"control2"
"MC",961,"T4"
"MC",962,"T3"
"MC",963,"T1"
"MC",964,"T2"
"MC",965,"T2"
"MC",966,"control"
"MC",967,"T3"
"MC",968,"control"
"MC",969,"T4"
"MC",970,"control2"
"MC",971,"T3"
"MC",972,"T4"
"MC",973,"T3"
"MC",974,"control"
"MC",975,"control2"
"MC",976,"T1"
"MC",977,"control"
"MC",978,"T2"
"MC",979,"T2"
"MC",980,"T4"
"MC",981,"T3"
"MC",982,"control2"
"MC",983,"T3"
"MC",984,"control"
"MC",985,"T2"
"MC",986,"T1"
"MC",987,"T4"
"MC",988,"T2"
"MC",989,"T4"
"MC",990,"control"
"MC",991,"T3"
"MC",992,"T2"
"MC",993,"T3"
"MC",994,"T4"
"MC",995,"T2"
"MC",996,"T1"
"MC",997,"control"
"MC",998,"T4"
"MC",999,"control"
"MC",1000,"control2"
"MC",1001,"T2"
"MC",1002,"T3"
"MC",1003,"T3"
"MC",1004,"T4"
"MC",1005,"control2"
"MC",1006,"T2"
"MC",1007,"control"
"MC",1008,"T4"
"MC",1009,"control"
"MC",1010,"T1"
"MC",1011,"control"
"MC",1012,"T4"
"MC",1013,"control"
"MC",1014,"T3"
"MC",1015,"control2"
"MC",1016,"T2"
"MC",1017,"T3"
"MC",1018,"T4"
"MC",1019,"T2"
"MC",1020,"T1"
"MC",1021,"T2"
"MC",1022,"control2"
"MC",1023,"control"
"MC",1024,"T3"
"MC",1025,"T1"
"MC",1026,"T4"
"MC",1027,"T2"
"MC",1028,"control"
"MC",1029,"T3"
"MC",1030,"T4"
"MC",1031,"T4"
"MC",1032,"T2"
"MC",1033,"control"
"MC",1034,"control2"
"MC",1035,"control"
"MC",1036,"T1"
"MC",1037,"T3"
"MC",1038,"T4"
"MC",1039,"T3"
"MC",1040,"T2"
"MC",1041,"T2"
"MC",1042,"control"
"MC",1043,"T2"
"MC",1044,"control2"
"MC",1045,"T3"
"MC",1046,"T1"
"MC",1047,"T3"
"MC",1048,"T4"
"MC",1049,"T4"
"MC",1050,"control"
"MC",1051,"T4"
"MC",1052,"T4"
"MC",1053,"T2"
"MC",1054,"T3"
"MC",1055,"control"
"MC",1056,"control"
"MC",1057,"T3"
"MC",1058,"T2"
"MC",1059,"control2"
"MC",1060,"T1"
"MC",1061,"T3"
"MC",1062,"T4"
"MC",1063,"T1"
"MC",1064,"T2"
"MC",1065,"control"
"MC",1066,"control2"
"MC",1067,"T4"
"MC",1068,"T3"
"MC",1069,"T2"
"MC",1070,"control"
"MC",1071,"T4"
"MC",1072,"control"
"MC",1073,"T2"
"MC",1074,"T2"
"MC",1075,"T1"
"MC",1076,"control2"
"MC",1077,"control"
"MC",1078,"T3"
"MC",1079,"T3"
"MC",1080,"T4"
"MC",1081,"T3"
"MC",1082,"control"
"MC",1083,"control2"
"MC",1084,"T4"
"MC",1085,"T2"
"MC",1086,"control"
"MC",1087,"T3"
"MC",1088,"T1"
"MC",1089,"T2"
"MC",1090,"T4"
"MC",1091,"T3"
"MC",1092,"control"
"MC",1093,"T2"
"MC",1094,"T4"
"MC",1095,"control2"
"MC",1096,"T4"
"MC",1097,"control"
"MC",1098,"T2"
"MC",1099,"T3"
"MC",1100,"T1"
"MC",1101,"T4"
"MC",1102,"T4"
"MC",1103,"T2"
"MC",1104,"T3"
"MC",1105,"T2"
"MC",1106,"control"
"MC",1107,"T3"
"MC",1108,"control"
"MC",1109,"T1"
"MC",1110,"control2"
"MC",1111,"T4"
"MC",1112,"T1"
"MC",1113,"T4"
"MC",1114,"control"
"MC",1115,"T2"
"MC",1116,"control"
"MC",1117,"T3"
"MC",1118,"T2"
"MC",1119,"T3"
"MC",1120,"control2"
"MC",1121,"T1"
"MC",1122,"T2"
"MC",1123,"control"
"MC",1124,"control"
"MC",1125,"T4"
"MC",1126,"T3"
"MC",1127,"T3"
"MC",1128,"T2"
"MC",1129,"control2"
"MC",1130,"T4"
"MC",1131,"T2"
"MC",1132,"control2"
"MC",1133,"T3"
"MC",1134,"T4"
"MC",1135,"T4"
"MC",1136,"control"
"MC",1137,"T1"
"MC",1138,"T2"
"MC",1139,"control"
"MC",1140,"T3"
"MC",1141,"T3"
"MC",1142,"T3"
"MC",1143,"T4"
"MC",1144,"T1"
"MC",1145,"control2"
"MC",1146,"control"
"MC",1147,"control"
"MC",1148,"T2"
"MC",1149,"T4"
"MC",1150,"T2"
"MC",1151,"T4"
"MC",1152,"T2"
"MC",1153,"T3"
"MC",1154,"control"
"MC",1155,"T4"
"MC",1156,"control2"
"MC",1157,"control"
"MC",1158,"T3"
"MC",1159,"T2"
"MC",1160,"T1"
"MC",1161,"T4"
"MC",1162,"T1"
"MC",1163,"T3"
"MC",1164,"control"
"MC",1165,"T4"
"MC",1166,"T2"
"MC",1167,"control"
"MC",1168,"control2"
"MC",1169,"T2"
"MC",1170,"T3"
"MC",1171,"T1"
"MC",1172,"T4"
"MC",1173,"T3"
"MC",1174,"T3"
"MC",1175,"control2"
"MC",1176,"T4"
"MC",1177,"T2"
"MC",1178,"control"
"MC",1179,"T2"
"MC",1180,"control"
"MC",1181,"T3"
"MC",1182,"T2"
"MC",1183,"control2"
"MC",1184,"T3"
"MC",1185,"control"
"MC",1186,"T1"
"MC",1187,"control"
"MC",1188,"T4"
"MC",1189,"T4"
"MC",1190,"T2"
"MC",1191,"T2"
"MC",1192,"T3"
"MC",1193,"control"
"MC",1194,"control"
"MC",1195,"T4"
"MC",1196,"T1"
"MC",1197,"control2"
"MC",1198,"T3"
"MC",1199,"T2"
"MC",1200,"T4"
"MC",1201,"T4"
"MC",1202,"control2"
"MC",1203,"T2"
"MC",1204,"control"
"MC",1205,"T3"
"MC",1206,"control"
"MC",1207,"T3"
"MC",1208,"T1"
"MC",1209,"T2"
"MC",1210,"T4"
"MC",1211,"T3"
"MC",1212,"T4"
"MC",1213,"T2"
"MC",1214,"T1"
"MC",1215,"control2"
"MC",1216,"T3"
"MC",1217,"control"
"MC",1218,"control"
"MC",1219,"T4"
"MC",1220,"T2"
"MC",1221,"T2"
"MC",1222,"control"
"MC",1223,"T1"
"MC",1224,"T4"
"MC",1225,"T3"
"MC",1226,"control"
"MC",1227,"control2"
"MC",1228,"T4"
"MC",1229,"T3"
"MC",1230,"T2"
"MC",1231,"T1"
"MC",1232,"control"
"MC",1233,"control"
"MC",1234,"T4"
"MC",1235,"T2"
"MC",1236,"T3"
"MC",1237,"T3"
"MC",1238,"T4"
"MC",1239,"T2"
"MC",1240,"control2"
"MC",1241,"T2"
"MC",1242,"T2"
"MC",1243,"T3"
"MC",1244,"T3"
"MC",1245,"control"
"MC",1246,"control"
"MC",1247,"T4"
"MC",1248,"control2"
"MC",1249,"T1"
"MC",1250,"T4"
"MC",1251,"T4"
"MC",1252,"control"
"MC",1253,"control2"
"MC",1254,"T3"
"MC",1255,"T2"
"MC",1256,"T1"
"MC",1257,"control"
"MC",1258,"T4"
"MC",1259,"T3"
"MC",1260,"T2"
"MC",1261,"T2"
"MC",1262,"control"
"MC",1263,"T3"
"MC",1264,"control"
"MC",1265,"T4"
"MC",1266,"T1"
"MC",1267,"T3"
"MC",1268,"T2"
"MC",1269,"control2"
"MC",1270,"T4"
"MC",1271,"control"
"MC",1272,"T4"
"MC",1273,"T3"
"MC",1274,"T2"
"MC",1275,"T1"
"MC",1276,"T3"
"MC",1277,"T4"
"MC",1278,"control"
"MC",1279,"T2"
"MC",1280,"control2"
"MC",1281,"T1"
"MC",1282,"control"
"MC",1283,"T4"
"MC",1284,"T2"
"MC",1285,"T3"
"MC",1286,"control"
"MC",1287,"control2"
"MC",1288,"T3"
"MC",1289,"T2"
"MC",1290,"T4"
"MC",1291,"control"
"MC",1292,"T1"
"MC",1293,"T2"
"MC",1294,"control"
"MC",1295,"T3"
"MC",1296,"T4"
"MC",1297,"T4"
"MC",1298,"control2"
"MC",1299,"T3"
"MC",1300,"T2"
"MC",1301,"T2"
"MC",1302,"T1"
"MC",1303,"T2"
"MC",1304,"T3"
"MC",1305,"T4"
"MC",1306,"control2"
"MC",1307,"control"
"MC",1308,"T3"
"MC",1309,"control"
"MC",1310,"T4"
"MC",1311,"T4"
"MC",1312,"T4"
"MC",1313,"control2"
"MC",1314,"T2"
"MC",1315,"T1"
"MC",1316,"T2"
"MC",1317,"control"
"MC",1318,"T3"
"MC",1319,"control"
"MC",1320,"T3"
"MC",1321,"control"
"MC",1322,"control2"
"MC",1323,"T2"
"MC",1324,"control"
"MC",1325,"T2"
